1994,1,26,15,49.8,354.4,9.5,9.5,0.18,0,1,7,1,240,13.9,1024.4,9.8,8.8,7.7,8,8
1994,1,26,18,50.1,355.3,9.8,9.42,0.21,0,1,1,2,230,13.4,1024.3,10,9,7.9,8,8
1994,1,26,21,50.3,355.5,9.5,9.29,0.21,0,1,1,2,240,13.9,1023.2,10.5,8.9,7.1,7,7
1994,1,27,0,50.3,355.5,9.3,9.29,0.2,0,1,0,0,240,12.3,1021.5,10.4,9,7.5,7,7
1994,1,27,3,50.2,355.5,9.2,9.31,0.2,0,1,4,1,240,10.8,1019.3,10.2,9.1,7.9,7,7
1994,1,27,6,50.2,355.5,9.2,9.31,0.2,0,1,0,0,230,11.8,1016.9,10.5,9.8,9.1,8,8
1994,1,27,9,50.3,355.3,9,9.3,0.2,0,1,7,1,240,10.3,1016.1,12,10.5,9,7,7
1994,1,27,12,50.1,355.2,9,9.32,0.2,0,1,5,1,240,14.9,1015.6,11,10.7,10.4,8,8
1994,1,27,18,50.2,355.7,9,9.31,0.2,0,1,,,260,14.4,1009.4,10.9,9.3,7.6,7,6
1994,1,27,21,50.2,355.5,9,9.31,0.2,0,1,6,1,260,13.9,1016.2,7,5.6,3.7,2,2
1994,1,28,0,50.2,355.5,9.2,9.34,0.2,0,1,0,0,310,10.8,1020.5,8,6.2,3.8,2,2
1994,1,28,3,50.2,355.5,9,9.34,0.2,0,1,0,0,290,16.5,1024.2,7,5.5,3.4,3,3
1994,1,28,6,50.2,355.4,9,9.3,0.2,0,1,6,1,310,12.9,1027.7,9.5,7.5,5,3,3
1994,1,28,9,50.2,355.3,9.2,9.28,0.2,0,1,6,1,270,5.1,1030.3,9,8,6.8,5,5
1994,1,28,12,49.9,355.2,9.3,9.51,0.14,0,1,5,2,290,9.8,1033.2,9.8,8.8,7.7,4,4
1994,1,28,15,49.9,355.8,9.4,9.63,0.14,0,1,2,3,320,9.3,1033.9,9,5.7,0.7,1,1
1994,2,14,9,50.2,355.9,8.9,8.99,0.2,0,1,4,1,60,14.4,1012.1,-0.5,-1.2,-2.7,9,9
1994,2,14,12,50.2,355.8,8.5,9,0.2,0,1,6,1,60,17,1010,0,-1,-3,5,5
1994,2,14,15,50.1,355.5,8.4,9.11,0.2,0,1,5,2,80,12.9,1008,0.2,0.1,-0.1,9,9
1994,2,14,18,50.2,355.3,8.4,8.87,0.2,0,1,7,1,70,15.4,1007.2,0.8,0.4,-0.3,7,7
1994,2,14,21,50.1,355.7,8.4,9.16,0.2,0,1,3,2,50,11.8,1005.3,1.2,1,0.7,9,9
1994,2,15,0,50.2,355.8,8.3,8.98,0.2,0,1,1,1,180,6.2,1005.2,1.2,0.7,-0.2,9,9
1994,2,15,3,50.2,355.4,8.3,8.86,0.2,0,1,6,2,40,9.3,1004.3,1,,,8,8
1994,2,15,6,50.2,355.2,8.3,8.83,0.2,0,1,6,2,140,7.2,1004.7,1.7,1,-0.2,8,8
1994,2,15,9,49.7,355.7,8.5,9.81,0.14,0,1,3,2,160,7.7,1005.3,3,1.5,-1.2,6,
1994,2,15,12,49.7,355.6,8.5,9.8,0.14,0,1,6,1,140,6.2,1008.2,4.6,2.4,-1.5,4,2
1994,2,15,15,49.5,354.1,8.5,9.56,0.17,0,1,5,4,150,5.1,1008.5,6.8,6,5,3,3
1994,2,15,18,49.7,354.6,9,9.53,0.17,0,1,1,2,150,8.2,1010.7,6.9,4.1,-0.4,1,1
1994,2,16,9,50.1,355.5,7.7,9.1,0.2,0,1,4,2,140,6.2,1019.1,8.5,7.5,6.3,5,2
1994,2,16,12,49.8,355.8,9.4,9.66,0.14,0,1,3,3,130,2.6,1020.4,9.4,7.8,5.9,8,8
1994,2,16,15,49.5,354.5,9.5,9.8,0.17,0,1,6,4,120,2.6,1019.5,11.5,9.3,6.9,2,0
1994,2,16,18,50.3,355.4,8.5,,,0,1,1,4,120,5.1,1019.8,8.7,7.4,5.8,5,2
1994,2,17,3,50.3,355.4,8.2,,,0,1,2,1,100,4.1,1019.9,10.5,8.2,5.4,2,2
1994,2,17,6,50.3,355.4,8.4,,,0,1,0,0,110,7.2,1018.3,8.4,7.3,6,8,8
1994,2,17,9,50,355.5,8.5,9.19,0.21,0,1,3,2,140,10.3,1016.4,8.4,7.3,6,7,7
1994,2,17,10,49.9,355.9,8.5,9.48,0.15,0,1,1,2,150,6.2,1016.6,9.6,8.2,6.6,6,6
1994,2,17,11,49.9,355.9,8.5,9.48,0.15,0,1,1,2,150,6.2,1016.6,9.6,8.2,6.6,6,6
1994,2,17,12,49.8,355.9,8.5,9.55,0.15,0,1,3,2,110,7.7,1016.1,8.8,7.7,6.4,5,4
1994,2,17,15,49.7,355.9,8.5,9.68,0.15,0,1,4,1,170,8.7,1014.3,10.8,8.8,6.5,7,7
1994,2,18,12,50.1,355.5,7.4,9.01,0.22,0,1,5,1,270,6.7,1014.3,10.6,9.3,7.9,7,7
1994,2,18,15,49.9,355.3,8.2,9.39,0.15,0,1,5,1,260,7.7,1016.3,10,8.5,6.8,6,6
1994,2,18,18,49.7,354.9,8.2,9.63,0.18,0,1,5,2,280,7.7,1018.4,9.3,8.2,6.9,2,2
1994,2,18,21,49.8,354.6,8.5,9.32,0.18,0,1,7,2,270,5.1,1019.2,10.2,8.2,5.8,7,7
1994,2,19,0,49.6,354,8.3,9.38,0.17,0,1,5,3,220,3.6,1019.7,10.7,9.3,7.8,0,
1994,2,19,3,50.1,355.3,8.3,8.94,0.21,0,1,1,3,160,3.6,1019.1,12.2,9.2,5.8,2,2
1994,2,19,6,50.2,355.5,8.3,8.84,0.21,0,1,1,1,140,5.7,1018.6,8.6,7.8,6.9,2,2
1994,2,19,9,50.1,355.3,8.5,8.94,0.21,0,1,5,1,150,7.7,1017.4,8.9,7.2,5.1,7,1
1994,2,19,12,50.1,355.3,8.6,8.94,0.21,0,1,0,0,160,10.3,1015.7,9,7.8,6.4,7,1
1994,2,19,15,50.2,355.6,8.3,8.86,0.21,0,1,2,2,120,14.4,1012.9,8.6,7.4,6,8,1
1994,2,19,18,50.2,355.4,8.5,8.81,0.21,0,1,6,2,130,12.9,1010.2,9,8.3,7.5,8,8
1994,2,19,21,50.2,355.4,8.5,8.81,0.21,0,1,,,130,15.4,1007.4,7.2,6.8,6.3,8,8
1994,2,20,0,50.1,355.6,8.3,9.06,0.21,0,1,3,2,130,19.5,1005,7,6.7,6.3,8,8
1994,2,20,3,50.2,355.3,8.3,8.85,0.21,0,1,7,2,110,7.7,1002.4,8.4,8.2,8,8,8
1994,2,20,6,49.9,355,8.4,9.42,0.14,0,1,5,2,290,4.1,1002,10.2,9.4,8.6,4,4
1994,2,20,9,50,355.4,8.6,9.18,0.2,0,1,2,2,270,5.1,1004.1,8.5,8,7.4,7,2
1994,2,21,9,50.1,355,7.4,9.07,0.21,0,1,6,1,70,12.9,1011.4,5,3.3,0.6,8,8
1994,2,21,12,50.3,355.6,7.6,8.82,0.21,0,1,1,3,110,11.8,1011.1,4.4,2.8,0.2,8,8
1994,2,21,15,50,356,7.8,9.22,0.26,0,1,3,2,100,14.4,1009.8,5.2,2.9,-1,8,8
1994,2,21,18,49.8,355.4,9.2,9.6,0.15,0,1,6,2,110,10.8,1007.1,6.2,6,5.7,8,8
1994,2,21,21,49.7,354.7,9.4,9.65,0.18,0,1,6,2,180,13.9,1004.9,8.3,8,7.7,8,8
1994,2,22,0,49.6,354.5,9.3,9.5,0.17,0,1,5,2,240,9.3,1004.9,9.4,9.4,9.4,3,0
1994,2,22,3,49.9,355.5,9.5,9.34,0.15,0,1,1,3,70,6.2,1004.8,9.4,8.8,8.2,3,2
1994,2,22,6,50.1,356.2,9,8.8,0.27,0,1,1,2,40,11.3,1005.7,6.2,5.7,5.1,4,2
1994,2,22,9,50.2,356.9,8.6,8.47,0.26,0,1,3,2,80,7.7,1006.3,8,7.1,6,8,7
1994,2,22,12,50.3,357.2,8.6,8.37,0.25,0,1,2,2,90,8.7,1006.8,6.5,6,5.4,8,8
1994,2,22,15,50.4,357.7,8,8.06,0.26,0,1,1,2,90,7.7,1005.3,7.9,7.5,7,8,8
1994,2,22,18,50.3,357.8,8,8.24,0.26,0,1,3,3,160,9.3,1004.3,9.3,9,8.7,8,8
1994,2,22,21,50.2,356.9,8,8.47,0.26,0,1,5,2,160,11.8,1002.6,9.4,9,8.6,8,8
1994,2,23,0,50.1,356,8.8,8.82,0.26,0,1,5,2,160,11.3,999.7,9.9,8.7,7.4,8,8
1994,2,23,3,50.1,355.1,8.7,8.76,0.21,0,1,6,2,70,8.7,997,9,8.6,8.2,8,8
1994,2,23,6,50,355.4,8.7,8.91,0.2,0,1,2,2,250,6.2,998,8.8,8.2,7.5,6,6
1994,2,23,9,50,355.3,8.7,8.87,0.2,0,1,6,1,230,8.7,998.8,10.3,9.2,8,4,4
1994,2,23,12,50.3,355.6,9,8.6,0.21,0,1,1,2,110,5.1,999,9.6,8.7,7.7,7,7
1994,2,23,15,50.3,355.8,9,8.6,0.22,0,1,2,1,130,6.7,996.6,9.7,8.2,6.5,5,2
1994,4,25,17,50.4,355.9,10,,,0,1,,,170,12.9,1007.9,10.7,10.5,10.3,8,8
1994,4,25,18,50.3,355.9,10,9.52,0.27,0,1,,,240,12.9,1008.2,10.4,10.4,10.4,8,8
1994,4,25,21,50.2,355.6,10,9.56,0.27,0,1,5,2,240,13.9,1010.7,10.6,10.4,10.2,8,8
1994,4,26,0,50.1,355.5,9.4,9.66,0.27,0,1,5,1,230,12.9,1011.9,11.2,11,10.8,8,8
1994,4,26,3,50.2,355.5,9.5,9.59,0.27,0,1,8,2,260,6.2,1013.8,10.5,10,9.5,7,1
1994,4,26,6,50.2,355.3,9.5,9.59,0.28,0,1,6,1,200,3.6,1015.4,9.7,9.4,9.1,1,1
1994,4,26,9,50.2,355.7,10,9.53,0.27,0,1,2,2,210,7.7,1017.2,10.7,10,9.3,7,2
1994,4,26,10,50.1,355.5,10,9.66,0.27,0,1,5,2,180,6.7,1017.8,12.2,11,9.8,5,4
1994,4,26,12,50.2,355.5,10,9.59,0.27,0,1,6,2,170,6.2,1018.2,11.4,10.4,9.4,4,4
1994,4,26,13,50.2,355.4,9.6,9.59,0.28,0,1,7,1,180,7.7,1018.5,11.7,10.8,9.9,8,5
1994,4,26,14,50.2,355.5,9.4,9.59,0.27,0,1,4,2,230,7.2,1017.9,10.2,9.8,9.4,8,5
1994,4,26,15,50.2,355.6,9.4,9.56,0.27,0,1,6,2,160,9.3,1017.7,11.6,10.8,10,8,8
1994,4,26,17,50.2,355.8,9.7,9.52,0.27,0,1,2,2,200,10.8,1017.1,10.7,10.6,10.5,8,8
1994,4,26,18,50.1,355.9,9.8,9.53,0.27,0,1,3,2,220,13.4,1017.1,11,10.9,10.8,8,8
